_id,patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
8963,Out of State/Homeless,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3130,,
8964,Out of State/Homeless,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",573,,
8965,Out of State/Homeless,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,582,,
8966,Out of State/Homeless,2015,18,INFECTIOUS & PARASITIC DISEASES,3894,,
8967,Out of State/Homeless,2015,19,MENTAL DISEASES & DISORDERS,16799,,
8968,Out of State/Homeless,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,4768,,
8969,Out of State/Homeless,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1484,,
8970,Out of State/Homeless,2015,22,BURNS,161,,
8971,Out of State/Homeless,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1150,,
8972,Out of State/Homeless,2015,24,MULTIPLE SIGNFICANT TRAUMA,456,,
8973,Out of State/Homeless,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,221,,
8974,Out of State/Homeless,2016,0,UNGROUPABLE,8,,
8975,Out of State/Homeless,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",5625,,
8976,Out of State/Homeless,2016,2,"EYE, DISEASES & DISORDERS",161,,
8977,Out of State/Homeless,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",861,,
8978,Out of State/Homeless,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",4866,,
8979,Out of State/Homeless,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",8097,,
8980,Out of State/Homeless,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",5133,,
8981,Out of State/Homeless,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2355,,
8982,Out of State/Homeless,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",6546,,
8983,Out of State/Homeless,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2989,,
8984,Out of State/Homeless,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2228,,
8985,Out of State/Homeless,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",2156,,
8986,Out of State/Homeless,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",290,,
8987,Out of State/Homeless,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",423,,
8988,Out of State/Homeless,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",3349,,
8989,Out of State/Homeless,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3216,,
8990,Out of State/Homeless,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",600,,
8991,Out of State/Homeless,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,653,,
8992,Out of State/Homeless,2016,18,INFECTIOUS & PARASITIC DISEASES,4718,,
8993,Out of State/Homeless,2016,19,MENTAL DISEASES & DISORDERS,17838,,
8994,Out of State/Homeless,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,5881,,
8995,Out of State/Homeless,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1632,,
8996,Out of State/Homeless,2016,22,BURNS,210,,
8997,Out of State/Homeless,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,636,,
8998,Out of State/Homeless,2016,24,MULTIPLE SIGNFICANT TRAUMA,562,,
8999,Out of State/Homeless,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,250,,
9000,Out of State/Homeless,2017,0,UNGROUPABLE,11,,
9001,Out of State/Homeless,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",7289,,
9002,Out of State/Homeless,2017,2,"EYE, DISEASES & DISORDERS",244,,
9003,Out of State/Homeless,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1189,,
9004,Out of State/Homeless,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",7646,,
9005,Out of State/Homeless,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",11985,,
9006,Out of State/Homeless,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",6802,,
9007,Out of State/Homeless,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3510,,
9008,Out of State/Homeless,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",8242,,
9009,Out of State/Homeless,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",5576,,
9010,Out of State/Homeless,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4025,,
9011,Out of State/Homeless,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3346,,
9012,Out of State/Homeless,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",417,,
9013,Out of State/Homeless,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",400,,
9014,Out of State/Homeless,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",3925,,
9015,Out of State/Homeless,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3497,,
9016,Out of State/Homeless,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",909,,
9017,Out of State/Homeless,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,687,,
9018,Out of State/Homeless,2017,18,INFECTIOUS & PARASITIC DISEASES,8517,,
9019,Out of State/Homeless,2017,19,MENTAL DISEASES & DISORDERS,28208,,
9020,Out of State/Homeless,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,8332,,
9021,Out of State/Homeless,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",2702,,
9022,Out of State/Homeless,2017,22,BURNS,307,,
9023,Out of State/Homeless,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,793,,
9024,Out of State/Homeless,2017,24,MULTIPLE SIGNFICANT TRAUMA,752,,
9025,Out of State/Homeless,2017,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,644,,
9026,Out of State/Homeless,2018,0,UNGROUPABLE,7,,
9027,Out of State/Homeless,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",8475,,
9028,Out of State/Homeless,2018,2,"EYE, DISEASES & DISORDERS",306,,
9029,Out of State/Homeless,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1431,,
9030,Out of State/Homeless,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",8710,,
9031,Out of State/Homeless,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",14847,,
9032,Out of State/Homeless,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",7583,,
9033,Out of State/Homeless,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",4009,,
9034,Out of State/Homeless,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",9547,,
9035,Out of State/Homeless,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",7130,,
9036,Out of State/Homeless,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",5216,,
9037,Out of State/Homeless,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3948,,
9038,Out of State/Homeless,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",464,,
9039,Out of State/Homeless,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",429,,
9040,Out of State/Homeless,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",4937,,
9041,Out of State/Homeless,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3948,,
9042,Out of State/Homeless,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",993,,
9043,Out of State/Homeless,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,733,,
9044,Out of State/Homeless,2018,18,INFECTIOUS & PARASITIC DISEASES,11821,,
9045,Out of State/Homeless,2018,19,MENTAL DISEASES & DISORDERS,37523,,
9046,Out of State/Homeless,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,9322,,
9047,Out of State/Homeless,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",3563,,
9048,Out of State/Homeless,2018,22,BURNS,346,,
9049,Out of State/Homeless,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,875,,
9050,Out of State/Homeless,2018,24,MULTIPLE SIGNFICANT TRAUMA,961,,
9051,Out of State/Homeless,2018,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,894,,
9052,Out of State/Homeless,2019,0,PRE-MDC,727,,
9053,Out of State/Homeless,2019,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",9462,,
9054,Out of State/Homeless,2019,2,"EYE, DISEASES & DISORDERS",348,,
9055,Out of State/Homeless,2019,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1477,,
9056,Out of State/Homeless,2019,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",9974,,
9057,Out of State/Homeless,2019,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",17042,,
9058,Out of State/Homeless,2019,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",8330,,
9059,Out of State/Homeless,2019,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",4343,,
9060,Out of State/Homeless,2019,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",10647,,
9061,Out of State/Homeless,2019,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",8181,,
9062,Out of State/Homeless,2019,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",5997,,
9063,Out of State/Homeless,2019,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",4557,,
9064,Out of State/Homeless,2019,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",502,,
9065,Out of State/Homeless,2019,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",493,,
9066,Out of State/Homeless,2019,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",5329,,
9067,Out of State/Homeless,2019,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,4205,,
9068,Out of State/Homeless,2019,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1044,,
9069,Out of State/Homeless,2019,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,665,,
9070,Out of State/Homeless,2019,18,INFECTIOUS & PARASITIC DISEASES,13504,,
9071,Out of State/Homeless,2019,19,MENTAL DISEASES & DISORDERS,41855,,
9072,Out of State/Homeless,2019,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,10744,,
9073,Out of State/Homeless,2019,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",4453,,
9074,Out of State/Homeless,2019,22,BURNS,392,,
9075,Out of State/Homeless,2019,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1015,,
9076,Out of State/Homeless,2019,24,MULTIPLE SIGNFICANT TRAUMA,1062,,
9077,Out of State/Homeless,2019,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1032,,
9078,Out of State/Homeless,2020,0,PRE-MDC,840,,
9079,Out of State/Homeless,2020,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",8052,,
9080,Out of State/Homeless,2020,2,"EYE, DISEASES & DISORDERS",300,,
9081,Out of State/Homeless,2020,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1235,,
9082,Out of State/Homeless,2020,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",9801,,
9083,Out of State/Homeless,2020,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",14152,,
9084,Out of State/Homeless,2020,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",6626,,
9085,Out of State/Homeless,2020,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3636,,
9086,Out of State/Homeless,2020,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",8692,,
9087,Out of State/Homeless,2020,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",6862,,
9088,Out of State/Homeless,2020,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",5172,,
9089,Out of State/Homeless,2020,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3814,,
9090,Out of State/Homeless,2020,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",385,,
9091,Out of State/Homeless,2020,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",375,,
9092,Out of State/Homeless,2020,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",4044,,
9093,Out of State/Homeless,2020,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2920,,
9094,Out of State/Homeless,2020,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",916,,
9095,Out of State/Homeless,2020,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,634,,
9096,Out of State/Homeless,2020,18,INFECTIOUS & PARASITIC DISEASES,13429,,
9097,Out of State/Homeless,2020,19,MENTAL DISEASES & DISORDERS,40881,,
9098,Out of State/Homeless,2020,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,10475,,
9099,Out of State/Homeless,2020,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",4559,,
9100,Out of State/Homeless,2020,22,BURNS,427,,
9101,Out of State/Homeless,2020,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,955,,
9102,Out of State/Homeless,2020,24,MULTIPLE SIGNFICANT TRAUMA,1089,,
9103,Out of State/Homeless,2020,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,946,,
9104,Out of State/Homeless,2021,0,PRE-MDC,12,,
9105,Out of State/Homeless,2021,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",9120,,
9106,Out of State/Homeless,2021,2,"EYE, DISEASES & DISORDERS",323,,
9107,Out of State/Homeless,2021,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1178,,
9108,Out of State/Homeless,2021,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",9735,,
9109,Out of State/Homeless,2021,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",15096,,
9110,Out of State/Homeless,2021,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",7210,,
9111,Out of State/Homeless,2021,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3858,,
9112,Out of State/Homeless,2021,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",9149,,
9113,Out of State/Homeless,2021,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",6865,,
9114,Out of State/Homeless,2021,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",5221,,
9115,Out of State/Homeless,2021,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3987,,
9116,Out of State/Homeless,2021,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",406,,
9117,Out of State/Homeless,2021,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",431,,
9118,Out of State/Homeless,2021,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",4013,,
9119,Out of State/Homeless,2021,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2654,,
9120,Out of State/Homeless,2021,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1045,,
9121,Out of State/Homeless,2021,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,782,,
9122,Out of State/Homeless,2021,18,INFECTIOUS & PARASITIC DISEASES,12997,,
9123,Out of State/Homeless,2021,19,MENTAL DISEASES & DISORDERS,39106,,
9124,Out of State/Homeless,2021,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,9898,,
9125,Out of State/Homeless,2021,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",4681,,
9126,Out of State/Homeless,2021,22,BURNS,500,,
9127,Out of State/Homeless,2021,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,941,,
9128,Out of State/Homeless,2021,24,MULTIPLE SIGNFICANT TRAUMA,1243,,
9129,Out of State/Homeless,2021,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,774,,
9130,Out of State/Homeless,2022,0,PRE-MDC,16,,
9131,Out of State/Homeless,2022,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",9577,,
9132,Out of State/Homeless,2022,2,"EYE, DISEASES & DISORDERS",379,,
9133,Out of State/Homeless,2022,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1338,,
9134,Out of State/Homeless,2022,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",10317,,
9135,Out of State/Homeless,2022,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",16332,,
9136,Out of State/Homeless,2022,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",7356,,
9137,Out of State/Homeless,2022,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3859,,
9138,Out of State/Homeless,2022,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",9919,,
9139,Out of State/Homeless,2022,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",7156,,
9140,Out of State/Homeless,2022,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",5796,,
9141,Out of State/Homeless,2022,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",4412,,
9142,Out of State/Homeless,2022,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",409,,
9143,Out of State/Homeless,2022,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",368,,
9144,Out of State/Homeless,2022,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",4363,,
9145,Out of State/Homeless,2022,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3108,,
9146,Out of State/Homeless,2022,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1087,,
9147,Out of State/Homeless,2022,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,859,,
9148,Out of State/Homeless,2022,18,INFECTIOUS & PARASITIC DISEASES,13932,,
9149,Out of State/Homeless,2022,19,MENTAL DISEASES & DISORDERS,39769,,
9150,Out of State/Homeless,2022,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,10283,,
9151,Out of State/Homeless,2022,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",4933,,
9152,Out of State/Homeless,2022,22,BURNS,534,,
9153,Out of State/Homeless,2022,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,898,,
9154,Out of State/Homeless,2022,24,MULTIPLE SIGNFICANT TRAUMA,1289,,
9155,Out of State/Homeless,2022,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,880,,
9156,Out of State/Homeless,2023,0,PRE-MDC,4,,
9157,Out of State/Homeless,2023,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",6162,,
9158,Out of State/Homeless,2023,2,"EYE, DISEASES & DISORDERS",156,,
9159,Out of State/Homeless,2023,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",743,,
9160,Out of State/Homeless,2023,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",5210,,
9161,Out of State/Homeless,2023,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",8861,,
9162,Out of State/Homeless,2023,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",4903,,
9163,Out of State/Homeless,2023,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2393,,
9164,Out of State/Homeless,2023,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",6284,,
9165,Out of State/Homeless,2023,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2778,,
9166,Out of State/Homeless,2023,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2689,,
9167,Out of State/Homeless,2023,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",2543,,
9168,Out of State/Homeless,2023,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",198,,
9169,Out of State/Homeless,2023,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",289,,
9170,Out of State/Homeless,2023,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",3764,,
9171,Out of State/Homeless,2023,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3663,,
9172,Out of State/Homeless,2023,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",614,,
9173,Out of State/Homeless,2023,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,691,,
9174,Out of State/Homeless,2023,18,INFECTIOUS & PARASITIC DISEASES,7160,,
9175,Out of State/Homeless,2023,19,MENTAL DISEASES & DISORDERS,12788,,
9176,Out of State/Homeless,2023,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,4391,,
9177,Out of State/Homeless,2023,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",2439,,
9178,Out of State/Homeless,2023,22,BURNS,258,,
9179,Out of State/Homeless,2023,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,584,,
9180,Out of State/Homeless,2023,24,MULTIPLE SIGNFICANT TRAUMA,651,,
9181,Out of State/Homeless,2023,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,237,,
9182,Placer,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1942,,
9183,Placer,2012,2,"EYE, DISEASES & DISORDERS",31,,
9184,Placer,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",272,,
9185,Placer,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2246,,
9186,Placer,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3573,,
9187,Placer,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",2942,,
9188,Placer,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1018,,
9189,Placer,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3893,,
9190,Placer,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",703,,
9191,Placer,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",824,,
9192,Placer,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1226,,
9193,Placer,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",169,,
9194,Placer,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",646,,
9195,Placer,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",3826,,
9196,Placer,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3694,,
9197,Placer,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",292,,
9198,Placer,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,359,,
9199,Placer,2012,18,INFECTIOUS & PARASITIC DISEASES,2175,,
9200,Placer,2012,19,MENTAL DISEASES & DISORDERS,1746,,
9201,Placer,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,204,,
9202,Placer,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",562,,
9203,Placer,2012,22,BURNS,27,,
9204,Placer,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,732,,
9205,Placer,2012,24,MULTIPLE SIGNFICANT TRAUMA,86,,
9206,Placer,2012,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,9,,
9207,Placer,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1824,,
9208,Placer,2013,2,"EYE, DISEASES & DISORDERS",47,,
9209,Placer,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",289,,
9210,Placer,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2291,,
9211,Placer,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3350,,
9212,Placer,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",2845,,
9213,Placer,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",996,,
9214,Placer,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",4025,,
9215,Placer,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",682,,
9216,Placer,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",847,,
9217,Placer,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1158,,
9218,Placer,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",161,,
9219,Placer,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",576,,
9220,Placer,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",3789,,
9221,Placer,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,3709,,
